d,dK,hK,fu,rK,mb
4538,18152,2,-70230257*u - 4731038731,22.9705578007632,sqrt(4538)
4539,18156,4,124571*u - 8392610,16.6360092952511,sqrt(4539)
4541,4541,1,74884715/2*u - 5046251973/2,22.3419116211148,1/2*sqrt(4541)
4542,18168,2,226490*u - 15264149,17.2341646147129,sqrt(4542)
4543,18172,4,2826681*u - 190523332,19.7584324032815,sqrt(4543)
4546,18184,4,1408863553338*u + 94991260351715,32.8779531875594,sqrt(4546)
4547,18188,1,-25514713016240883113423806383*u + 1720494010053289010308156068122,70.3133114351156,sqrt(4547)
4549,4549,1,-53770020045461/2*u + 3626587554207195/2,35.8270685333352,1/2*sqrt(4549)
4551,18204,4,-32426268*u + 2187511705,22.1991777075988,sqrt(4551)
4553,4553,2,-62525*u + 4218932,15.9482397539731,1/2*sqrt(4553)
4555,18220,10,108*u + 7289,9.58726881723668,sqrt(4555)
4558,18232,2,-485403859009338336642366*u + 32771052151296521771591893,59.4447349817621,sqrt(4558)
4559,18236,4,-8728944*u - 589381505,20.8877314289666,sqrt(4559)
4561,4561,1,-2279240254291199976853900349102881247377101172129*u - 153928891764541814865493989260168616458272471770660,116.253722398264,1/2*sqrt(4561)
4562,18248,2,11409360*u + 770617601,21.1558500110991,sqrt(4562)
4565,4565,2,-301/2*u + 20337/2,9.92019716368124,1/2*sqrt(4565)
4566,18264,2,-288585108852187497504842*u + 19500325967119400646544325,58.9256205941096,sqrt(4566)
4567,18268,1,1214512799882649510466208417020827*u - 82076268218693069814120771897556088,81.0861041645805,sqrt(4567)
4569,4569,1,289323194149567893225974773375564*u - 19556621483899492751854844034001175,79.6517691732793,1/2*sqrt(4569)
4570,18280,4,2868869*u + 193940637,19.7762098559162,sqrt(4570)
4571,18284,2,-344988009388*u - 23324353311225,31.4736663177025,sqrt(4571)
4573,4573,2,-72253*u + 4886034,16.0950386699930,1/2*sqrt(4573)
4574,18296,1,444407738075478042176*u + 30055896909975469428735,52.4504930117691,sqrt(4574)
4577,4577,1,-21829273419253668368*u + 1476827384552227049343,49.4373302611986,1/2*sqrt(4577)
4578,18312,4,174*u + 11773,10.0667112318344,sqrt(4578)
4579,18316,14,609*u - 41210,11.3195834047456,sqrt(4579)
4582,18328,10,42*u + 2843,8.64576226128049,sqrt(4582)
4583,18332,1,-3412809726419*u + 231039908800008,33.7667587574561,sqrt(4583)
4585,4585,2,2862252783935637561780*u - 193810658197866932942999,54.3143158272404,1/2*sqrt(4585)
4586,18344,10,-25*u + 1693,8.12740464991508,sqrt(4586)
4587,18348,4,-8195*u + 555026,13.9199174190373,sqrt(4587)
4589,4589,2,5069/2*u - 343385/2,12.7466075456613,1/2*sqrt(4589)
4591,18364,5,121120167*u + 8206729280,23.5213674791349,sqrt(4591)
4593,4593,1,-39765155800346868881989420*u + 2694951235085372753065531351,63.8543248010084,1/2*sqrt(4593)
4594,18376,4,264124662125*u - 17902119422943,31.2090874058424,sqrt(4594)
4595,18380,2,-21914024*u - 1485473439,21.8121465530920,sqrt(4595)
4597,4597,3,-5/2*u + 339/2,5.82600880889669,1/2*sqrt(4597)
4601,4601,1,-4261044044370876818374452685732*u + 289029478941964075981405845184215,75.4372286565512,1/2*sqrt(4601)
4602,18408,4,-70148*u - 4758703,16.0686328906468,sqrt(4602)
4603,18412,1,225618156720756309327949976781404554685767245006549*u + 15307156914706802928575294692236683931832945589668202,120.853307414486,sqrt(4603)
4605,4605,2,665/2*u - 45127/2,10.7172360154916,1/2*sqrt(4605)
4607,18428,8,-8*u - 543,6.99025565260117,sqrt(4607)
4609,4609,1,-218877044156100394775531604536232961984428780*u - 14859478542441508057804415825755620789959166551,107.008114312609,1/2*sqrt(4609)
4610,18440,4,-5465*u + 371057,13.5172581491641,sqrt(4610)
4611,18444,4,299345*u + 20326826,17.5205992300211,sqrt(4611)
4613,4613,1,-13283/2*u + 902169/2,13.7125571429126,1/2*sqrt(4613)
4614,18456,4,6761432854*u - 459280000805,27.5460730651185,sqrt(4614)
4615,18460,4,-220942502037*u - 15009461822044,31.0328490868638,sqrt(4615)
4618,18472,2,-11926842288270271037*u - 810498920581698404571,48.8373288638345,sqrt(4618)
4619,18476,2,2191700*u - 148955001,19.5123019921451,sqrt(4619)
4621,4621,1,7500560142121137593/2*u - 509872609286876574795/2,47.6806925826975,1/2*sqrt(4621)
4622,18488,5,68*u - 4623,9.13194629285069,sqrt(4622)
4623,18492,12,u + 68,4.91260081560692,sqrt(4623)
4627,18508,2,-21022346837639433*u - 1429983238007499902,42.4973415769828,sqrt(4627)
4629,4629,1,51680640251084*u - 3516183047258935,36.4892996151611,1/2*sqrt(4629)
4630,18520,2,-15222151830*u - 1035777672251,28.3593208152211,sqrt(4630)
4631,18524,2,509481745110300*u + 34670972075636249,38.7778263727219,sqrt(4631)
4633,4633,2,-37381754131104*u + 2544431870910977,36.1658309671190,1/2*sqrt(4633)
4634,18536,2,-1284644543156*u + 87450237077295,32.7952382089534,sqrt(4634)
4637,4637,1,26413/2*u - 1798607/2,14.4025230343712,1/2*sqrt(4637)
4638,18552,2,-7631430370*u + 519722259851,27.6697075707201,sqrt(4638)
4639,18556,1,44610592097710753852782012819805266050072721*u - 3038436564712740143065718231393168916237674720,105.420819460495,sqrt(4639)
4641,4641,12,-8*u + 545,6.99393213354213,1/2*sqrt(4641)
4642,18568,2,-11527435677764495914200*u - 785389834210883966440001,55.7136143320406,sqrt(4642)
4643,18572,1,-25155687373365409551*u + 1714097536125823982962,49.5863208575491,sqrt(4643)
4645,4645,2,190764813/2*u - 13001430247/2,23.2883252073563,1/2*sqrt(4645)
4646,18584,2,233903988*u + 15943263695,24.1854494186556,sqrt(4646)
4647,18588,2,-5504959068*u + 375267047527,27.3440509167735,sqrt(4647)
4649,4649,3,31829893*u - 2170275920,22.1912673290493,1/2*sqrt(4649)
4651,18604,3,-2346361622289693*u - 160017734091375890,40.3072082226335,sqrt(4651)
4654,18616,2,-103763644878709027311485490*u - 7078779885622101808036238549,64.8200462517146,sqrt(4654)
4657,4657,1,-4642027011546909868701707815998249106466921*u + 316782208483227945266318285704186310032411656,103.159935584582,1/2*sqrt(4657)
4658,18632,8,4*u + 273,6.30261562132907,sqrt(4658)
4659,18636,2,-59334123594739115881*u - 4049961429423639009290,50.4461414909089,sqrt(4659)
4661,4661,1,-11340*u + 774199,14.2527314060285,1/2*sqrt(4661)
4663,18652,1,2965495931452003980059188669083476139*u - 202502337307583851143390548574136013768,88.8969619570852,sqrt(4663)
4665,4665,2,-106542285608*u + 7276923901919,30.3088765284563,1/2*sqrt(4665)
4666,18664,2,7558192801525484534768590401805*u + 516285981923969818685975510376093,76.0173608108698,sqrt(4666)
4667,18668,2,116667*u + 7970158,16.5843620554711,sqrt(4667)
4669,4669,8,3/2*u - 205/2,5.32298618292913,1/2*sqrt(4669)
4670,18680,6,-246*u - 16811,10.4229358927084,sqrt(4670)
4673,4673,1,2579713779223979757385*u - 176347543313882126152868,54.2198908592793,1/2*sqrt(4673)
4674,18696,8,30*u - 2051,8.31922987920192,sqrt(4674)
4677,4677,1,-40887672*u + 2796250463,22.4446924169074,1/2*sqrt(4677)
4678,18712,1,-493296198254012480627638643098219966907384794674*u + 33739440558982159421884774595635427621483931655877,114.735899140311,sqrt(4678)
4679,18716,1,-5299530320363998104246583709*u + 362504918785116480848797400520,68.7559827346642,sqrt(4679)
4681,4681,1,-81710351518659890783921836008773439415721760*u + 5590445260760825825033632937463930398745431551,106.030535302375,1/2*sqrt(4681)
4682,18728,2,29489*u - 2017789,15.2106600960198,sqrt(4682)
4683,18732,4,-62456*u - 4274017,15.9612118729519,sqrt(4683)
4685,4685,2,-85*u + 5818,9.36185902700081,1/2*sqrt(4685)
4686,18744,4,5522*u - 378005,13.5358098825857,sqrt(4686)
4687,18748,2,-3490499486011239180*u + 238965417339133458151,47.6159976985888,sqrt(4687)
4690,18760,4,1324017281652*u - 90673436376431,32.8314327372455,sqrt(4690)
4691,18764,1,-7493019235436775143682533704699383*u - 513203446109801846220846539285799890,82.9191275970274,sqrt(4691)
4694,18776,1,-6069370450221309645377401001370114*u - 415829397067499437869677485572878885,82.7087303223063,sqrt(4694)
4695,18780,4,14275*u + 978124,14.4865389109056,sqrt(4695)
4697,4697,2,-163304900*u + 11192046249,23.8316163871877,1/2*sqrt(4697)
4699,18796,6,19160724*u + 1313453305,21.6890727969608,sqrt(4699)
4701,4701,1,-36132153119139/2*u + 2477359124331005/2,35.4459695184902,1/2*sqrt(4701)
4702,18808,7,3360*u - 230399,13.0407150480719,sqrt(4702)
4703,18812,1,-28671253681*u + 1966229341728,29.0002859653916,sqrt(4703)
4705,4705,4,-8867936148*u + 608278366889,27.8270456349736,1/2*sqrt(4705)
4706,18824,12,-5*u + 343,6.53087975268405,sqrt(4706)
4709,4709,2,1625/2*u - 111511/2,11.6218785198052,1/2*sqrt(4709)
4710,18840,4,-532688*u + 36558079,18.1075599399660,sqrt(4710)
4711,18844,4,3931275372435*u + 269829866100824,33.9219599313218,sqrt(4711)
4713,4713,1,-91950981266656629951206946524*u + 6312553736100912943092112599383,71.6132402775962,1/2*sqrt(4713)
4714,18856,2,-164762718982330097*u + 11312373593205212595,44.5655759893351,sqrt(4714)
4715,18860,8,-3*u - 206,6.02101745807303,sqrt(4715)
4717,4717,2,-37011/2*u + 2541931/2,14.7484345863819,1/2*sqrt(4717)
4718,18872,4,-5024*u - 345087,13.4446990186939,sqrt(4718)
4721,4721,1,-461971369504176567625*u + 31741837309872686688568,52.5050697331172,1/2*sqrt(4721)
4722,18888,2,-1647458425621152*u - 113208087897097217,39.9611511865417,sqrt(4722)
4723,18892,1,3927808879411109256790363339881410720055*u + 269935075319219492291995696216304202493226,96.0921472756299,sqrt(4723)
4726,18904,2,-43832116634026962986091318*u - 3013278700049685989237821445,63.9659734464563,sqrt(4726)
4727,18908,2,115936947*u - 7971033988,23.4922272368999,sqrt(4727)
4729,4729,3,-7026157933195613*u + 483172896470963040,41.4122981287775,1/2*sqrt(4729)
4730,18920,4,-40*u + 2751,8.61286690845070,sqrt(4730)
4731,18924,4,-89232677*u + 6137625650,23.2308509829225,sqrt(4731)
4733,4733,1,-2444845*u + 168197518,19.6337967297116,1/2*sqrt(4733)
4735,18940,2,-11361354087502060586841*u + 781789956658484425947244,55.7090202402780,sqrt(4735)
4737,4737,1,-40416594940092852*u + 2781707197246798807,43.1627436934023,1/2*sqrt(4737)
4738,18952,8,-6*u + 413,6.71659330783525,sqrt(4738)
4739,18956,2,3972412383745*u + 273462438068574,33.9353325709611,sqrt(4739)
4741,4741,1,-165435724104435098685/2*u + 11391063538494310438777/2,50.7871161007330,1/2*sqrt(4741)
4742,18968,1,175211672518244379870*u - 12065457941787759264901,51.5377807880110,sqrt(4742)
4745,4745,4,2525*u - 173932,12.7595668777832,1/2*sqrt(4745)
4746,18984,4,-456719038*u + 31463931085,24.8652548623525,sqrt(4746)
4747,18988,2,-2540258139467269513032*u - 175019914545804617927327,54.2123338982886,sqrt(4747)
4749,4749,3,23/2*u - 1585/2,7.36833928825762,1/2*sqrt(4749)
4751,19004,1,3534091837089186111975593*u - 243596108531663468708673120,61.4507009732962,sqrt(4751)
4754,19016,4,1959313*u - 135093175,19.4146224640796,sqrt(4754)
4755,19020,12,-23*u - 1586,8.06211748336679,sqrt(4755)
4757,4757,5,1/2*u - 69/2,4.23389639848363,1/2*sqrt(4757)
4758,19032,4,-46*u - 3173,8.75557994731182,sqrt(4758)
4759,19036,13,-69*u + 4760,9.16115011675159,sqrt(4759)
4762,19048,22,u - 69,4.92730619099864,sqrt(4762)
4763,19052,4,-69*u - 4762,9.16157019658219,sqrt(4763)
4765,4765,6,-1/2*u + 69/2,4.23431647836057,1/2*sqrt(4765)
4766,19064,1,-22791201900218366430992*u + 1573418482608286046884095,56.4084400421838,sqrt(4766)
4767,19068,8,-23*u - 1588,8.06337772322927,sqrt(4767)
4769,4769,1,-9012904488597268111605351940*u + 622412677627818469773549515799,69.2965480329952,1/2*sqrt(4769)
4771,19084,6,13955988*u + 963973945,21.3797220047612,sqrt(4771)
4773,4773,2,-23/2*u + 1589/2,7.37085977048449,1/2*sqrt(4773)
4774,19096,4,47962031717310*u - 3313895270874299,36.4300478919462,sqrt(4774)
4777,4777,4,2354245*u - 162715632,19.6006618268064,1/2*sqrt(4777)
4778,19112,6,-65*u - 4493,9.10342310201428,sqrt(4778)
4781,4781,1,92069321/2*u - 6366112545/2,22.5742548447264,1/2*sqrt(4781)
4782,19128,2,-140288422*u + 9701225867,23.6886652730719,sqrt(4782)
4783,19132,1,7245199952416725212837969478953288149252705209*u + 501072497351868469709693117115455757189644063168,110.526227161201,sqrt(4783)
4785,4785,4,31878220*u - 2205134249,22.2072014084520,1/2*sqrt(4785)
4786,19144,2,-278546749290708136742189928*u - 19270120998905353475077724225,65.8215004529394,sqrt(4786)
4787,19148,1,52807933047*u + 3653683154522,29.6199040387311,sqrt(4787)
4789,4789,1,-43543244351955395081/2*u + 3013305769801004270175/2,49.4573246913792,1/2*sqrt(4789)
4790,19160,2,1865081877864*u - 129081992041279,33.1846160961630,sqrt(4790)
4791,19164,2,146698108*u - 10154010265,23.7342817449627,sqrt(4791)
4793,4793,1,16882798359183037*u - 1168821382390715296,42.2956747300508,1/2*sqrt(4793)
4794,19176,4,-725130736*u + 50207122175,25.3325699101366,sqrt(4794)
4795,19180,4,158355579*u + 10965480686,23.8111652366278,sqrt(4795)
4798,19192,1,97176246791344382123515991894064*u + 6731165104815806567008363872463103,78.5852034991085,sqrt(4798)
4799,19196,1,-44590675574321070472639773735649*u - 3089010803297509275459582253600560,77.8063061606384,sqrt(4799)
4801,4801,1,-95653298658644175706772503384950809146174582465*u - 6627745209804554803067680334214915055117200498168,113.108496301610,1/2*sqrt(4801)
4803,19212,2,-319462865*u - 22139952026,24.5137967779372,sqrt(4803)
4807,19228,16,3*u - 208,6.03067948173485,sqrt(4807)
4809,4809,2,-106662428412696444*u + 7396714494301053655,44.1407147688148,1/2*sqrt(4809)
4810,19240,16,48*u + 3329,8.80357439557636,sqrt(4810)
4811,19244,2,-689826907980715197*u - 47847341149420626010,46.0076944044426,sqrt(4811)
4813,4813,1,968231630344597*u - 67171832596474746,39.4391775773380,1/2*sqrt(4813)
4814,19256,2,-46606385746*u - 3233690630805,29.4977923915972,sqrt(4814)
4817,4817,1,-1350694596903961*u + 93744432804868216,39.7724958551431,1/2*sqrt(4817)
4818,19272,4,-20060*u + 1392401,14.8396873336634,sqrt(4818)
4819,19276,2,110207099985031869169943709561*u - 7650468609894886708284425904950,71.8054668725391,sqrt(4819)
4821,4821,1,325309512*u - 22587352415,24.5338031394797,1/2*sqrt(4821)
4822,19288,3,-3997180602*u - 277566707717,27.0424743099736,sqrt(4822)
4823,19292,4,-2204*u - 153063,12.6317520608779,sqrt(4823)
4826,19304,2,-6941208868*u - 482201738415,27.5947755884211,sqrt(4826)
4827,19308,4,14006555*u + 973128026,21.3891733906773,sqrt(4827)
4829,4829,1,-176185/2*u + 12243273/2,16.3204872012637,1/2*sqrt(4829)
4830,19320,16,2*u - 139,5.62760817415064,sqrt(4830)
4831,19324,1,-43272217633712079631875313023619556326930866716738118927*u + 3007652599669044947731924090089426307152659110384456532480,133.041657388507,sqrt(4831)
4834,19336,2,-344011855562164379477951399094*u + 23918103056330398383688640047715,72.9453355926539,sqrt(4834)
4835,19340,2,360479*u + 25065606,17.7301543660869,sqrt(4835)
4837,4837,1,-1742089298148*u + 121159774548343,33.1212784218695,1/2*sqrt(4837)
4838,19352,4,5634*u + 391877,13.5718504745829,sqrt(4838)
4839,19356,2,30513319661064318405*u - 2122595649843984315676,49.8000738363315,sqrt(4839)
4841,4841,3,329162592*u - 22902242815,24.5476478627904,1/2*sqrt(4841)
4843,19372,10,-120*u + 8351,9.72328374812839,sqrt(4843)
4845,4845,4,-33/2*u + 2297/2,7.73935901315902,1/2*sqrt(4845)
4846,19384,1,-259344544663416188690917791416072803638153621248382841266699972691788*u + 18053808100646951092220344502927726992568267491668375506740499108082575,162.464875234781,sqrt(4846)
4847,19388,2,-112945*u + 7863276,16.5708610520240,sqrt(4847)
4849,4849,2,-177589723028936049518676*u + 12366417996288232700163625,58.4701739850433,1/2*sqrt(4849)
4853,4853,3,3/2*u - 209/2,5.34231135792984,1/2*sqrt(4853)
4854,19416,2,1474894615421250066*u - 102756872132765847845,46.7720445876633,sqrt(4854)
4855,19420,2,375796631496928624231428*u - 26184693821520011643316889,59.2203644471842,sqrt(4855)
4857,4857,3,-7852*u + 547223,13.9057588571300,1/2*sqrt(4857)
4858,19432,2,17452756328997876*u - 1216445848158809647,42.3356122222429,sqrt(4858)
4859,19436,2,-777737814073269*u + 54213402457772090,39.2248517311668,sqrt(4859)
4861,4861,1,-24197494768111717/2*u + 1687070436760016025/2,41.9695252292584,1/2*sqrt(4861)
4862,19448,4,1298*u + 90507,12.1063296552925,sqrt(4862)
4863,19452,2,-779567024964*u + 54363272912857,32.3198570920690,sqrt(4863)
4865,4865,10,-4*u + 279,6.32435575069076,1/2*sqrt(4865)
4866,19464,2,1894910016382377748043808*u + 132182707639563641491293185,60.8393745267371,sqrt(4866)
4867,19468,10,72*u + 5023,9.21492981440136,sqrt(4867)
4870,19480,2,-1647870601900698*u + 114997284860833691,39.9768320936494,sqrt(4870)
4871,19484,1,791268030991721212570358847559037*u - 55224613415137727966355886422306120,80.6898639984665,sqrt(4871)
4873,4873,1,258733852134447740092330109223423480900*u + 18061402049927613329981520477659302934999,93.3877429851896,1/2*sqrt(4873)
4874,19496,2,-3578980667078293*u + 249863094808077995,40.7528367225662,sqrt(4874)
4877,4877,1,98657/2*u - 6889763/2,15.7455472447205,1/2*sqrt(4877)
4879,19516,4,-659509226391*u + 46066613243120,32.1542567594526,sqrt(4879)
4881,4881,1,87889475339706351050947088141116027052*u + 6140323831221044062531214092524416568535,92.3088432893372,1/2*sqrt(4881)
4882,19528,2,-1778234625840*u - 124247583289601,33.1464445108906,sqrt(4882)
4883,19532,2,1040621799*u - 72717054922,25.7029889676831,sqrt(4883)
4885,4885,2,-945013/2*u + 66049581/2,18.0059162452335,1/2*sqrt(4885)
4886,19544,6,10*u - 699,7.24279741112843,sqrt(4886)
4889,4889,5,4045*u - 282832,13.2457555413387,1/2*sqrt(4889)
4890,19560,8,-14*u + 979,7.57967856225009,sqrt(4890)
4891,19564,4,-505252965*u + 35335212074,24.9812929934424,sqrt(4891)
4893,4893,2,-20*u + 1399,7.93666002749197,1/2*sqrt(4893)
4894,19576,1,-334524425196484338738834986339036989925030840584749069283709736*u + 23402368611180560915150125238357815409268209660928954656658340415,148.908845279126,sqrt(4894)
4895,19580,8,-28*u + 1959,8.27333653336097,sqrt(4895)
4897,4897,1,7836758870741393933962135842207324735300*u + 548405164693140736300953219904408001833751,96.8009801727198,1/2*sqrt(4897)
4898,19592,4,70*u - 4899,9.18993355178194,sqrt(4898)
4899,19596,16,u - 70,4.94159139829608,sqrt(4899)
4902,19608,8,-70*u + 4901,9.19034171506141,sqrt(4902)
4903,19612,1,-7192839871475509291647309*u - 503652899701789055912983688,62.1770767521639,sqrt(4903)
4906,19624,2,-5617948681904637439002*u + 393497103302773939089325,55.0225078399000,sqrt(4906)
4907,19628,6,-20*u + 1401,7.93808859952793,sqrt(4907)
4909,4909,1,-242956070348389205365/2*u + 17022536363680245075039/2,51.1888250874603,1/2*sqrt(4909)
4910,19640,6,14*u + 981,7.58171938034743,sqrt(4910)
4911,19644,2,-45520927784382943654912465*u + 3190039584182270869003617676,64.0229780169535,sqrt(4911)
4915,19660,2,-88738386526606555824270624153*u + 6221187475960098264534180304606,71.5986607714447,sqrt(4915)
4917,4917,2,-272*u + 19073,10.5491761812491,1/2*sqrt(4917)
4918,19672,1,284820311967795050643694386464022154779472580430990*u - 19974008023383465409268741331281462535782285468260901,121.119418752769,sqrt(4918)
4919,19676,1,25797719546469589*u + 1809338099956399320,42.7326399422176,sqrt(4919)
4921,4921,2,-3961207761643162542469488*u + 277878089217140165411912575,61.5823719019303,1/2*sqrt(4921)
4922,19688,2,53439169582*u - 3749130049773,29.6456921228305,sqrt(4922)
4926,19704,2,-2010490246189958501630*u - 141107200007309877493451,53.9969540186836,sqrt(4926)
4927,19708,6,-135*u + 9476,9.84966474305449,sqrt(4927)
4929,4929,2,-10075554458769857084*u + 707372812330894931945,48.7012366972525,1/2*sqrt(4929)
4930,19720,8,-190920*u - 13405249,17.1043040851981,sqrt(4930)
4931,19724,1,708450747117826514436383929377*u - 49748176204195649017372176542210,73.6776737741018,sqrt(4931)
4933,4933,3,17*u - 1194,7.77821164987278,1/2*sqrt(4933)
4934,19736,3,-76494*u + 5373125,16.1900674144708,sqrt(4934)
4935,19740,8,-4*u + 281,6.33149868375867,sqrt(4935)
4937,4937,1,-1046617608991946937397565*u + 73539318509451951395667268,60.2530096213102,1/2*sqrt(4937)
4938,19752,2,7014512530*u - 492916139149,27.6167520739338,sqrt(4938)
4939,19756,12,4140*u - 290951,13.2740573276526,sqrt(4939)
